,frame,xcoord,ycoord,brand,conf
2891,105110,147,192,Nike,0.9222977161407471
2892,105120,72,260,Asics,0.9798774719238281
2893,105120,72,260,Asics,0.9373393654823303
2894,105120,57,136,Nike,0.9080668687820435
2895,105130,72,260,Asics,0.8357456922531128
2896,105130,72,260,Asics,0.8178853988647461
2897,105140,72,260,Asics,0.934796929359436
2898,105140,72,260,Asics,0.8162801265716553
2899,105150,66,258,Asics,0.9805631637573242
2900,105170,332,231,Asics,0.9109190702438354
2901,105190,48,238,Asics,0.9101106524467468
2902,105190,85,234,Asics,0.9923310279846191
2903,105190,258,126,Nike,0.8262231349945068
2904,105190,146,48,Nike,0.8686143159866333
2905,105200,85,234,Asics,0.9533596038818359
2906,105200,85,234,Asics,0.8369437456130981
2907,105200,85,234,Asics,0.8280613422393799
2908,105200,236,207,Asics,0.8305119276046753
2909,105210,85,234,Asics,0.8461219072341919
2910,105210,13,193,Asics,0.8177747130393982
2911,105220,85,234,Asics,0.9567840099334717
2912,105230,85,234,Asics,0.9932516813278198
2913,105230,85,234,Asics,0.9522380828857422
2914,105250,85,234,Asics,0.972640872001648
2915,105260,57,136,Nike,0.8611589670181274
2916,105270,85,234,Asics,0.9271293878555298
2917,105280,85,234,Asics,0.8541015386581421
2918,105280,57,136,Asics,0.9137759804725647
2919,105280,305,129,Asics,0.8173563480377197
2920,105300,85,234,Asics,0.8868676424026489
2921,105310,85,234,Asics,0.9808167219161987
2922,105310,85,234,Asics,0.8881063461303711
2923,105320,85,234,Asics,0.9763813018798828
2924,105320,85,234,Asics,0.897139310836792
2925,105320,302,140,Nike,0.9900521039962769
2926,105330,220,140,Nike,0.9986488819122314
2927,105330,220,140,Nike,0.9796204566955566
2928,105340,284,227,Asics,0.852871298789978
2929,105340,28,100,Nike,0.9766173362731934
2930,105360,85,234,Asics,0.8259377479553223
2931,105370,85,234,Asics,0.8030460476875305
2932,105390,85,234,Asics,0.9392508268356323
2933,105390,85,234,Asics,0.8687323331832886
2934,105400,85,234,Asics,0.9566056132316589
2935,105400,85,234,Asics,0.8383105397224426
2936,105410,85,234,Asics,0.9784037470817566
2937,105410,305,129,Asics,0.9336668848991394
2938,105420,85,234,Asics,0.877551257610321
2939,105420,305,129,Asics,0.8064100742340088
2940,105430,85,234,Asics,0.8938117623329163
2941,105430,305,130,Asics,0.8936955332756042
2942,105440,85,234,Asics,0.8722681999206543
2943,105440,85,234,Asics,0.8545436859130859
2944,105450,305,130,Asics,0.8191173076629639
2945,105470,305,130,Asics,0.8804497718811035
2946,105490,28,65,Adidas,0.9236698150634766
2947,105500,49,82,Adidas,0.9996613264083862
2948,105510,305,129,Asics,0.8948279619216919
2949,105530,128,140,Adidas,0.9991543889045715
2950,105540,128,140,Adidas,0.9144455194473267
2951,105560,193,140,Adidas,0.9989752769470215
2952,105570,18,139,Asics,0.8094053268432617
2953,105570,257,140,Adidas,0.9925652742385864
2954,105580,329,140,Adidas,0.9993075132369995
2955,105590,302,140,Adidas,0.9982471466064453
2956,105590,302,140,Adidas,0.8898247480392456
2957,105590,302,140,Nike,0.8053792715072632
2958,105600,385,140,Adidas,0.9999938011169434
2959,105600,385,140,Adidas,0.9893077611923218
2960,105610,174,169,Asics,0.9957163333892822
2961,105610,306,130,Asics,0.9913580417633057
2962,105610,441,140,Adidas,0.8743659257888794
2963,105620,306,130,Asics,0.8574751615524292
2964,105630,305,130,Asics,0.8283505439758301
2965,105650,305,130,Asics,0.9741336107254028
2966,105650,305,130,Asics,0.9310895204544067
2967,105660,306,130,Asics,0.8090124130249023
2968,105670,328,232,Asics,0.8213178515434265
2969,105690,11,192,Nike,0.9555970430374146
2970,105740,305,129,Asics,0.8247523903846741
2971,105750,192,145,Asics,0.8132340908050537
2972,105750,59,83,Nike,0.9910772442817688
2973,105760,306,130,Asics,0.9085731506347656
2974,105770,199,140,Nike,0.9992655515670776
2975,105790,274,140,Asics,0.9776754379272461
2976,105830,306,129,Nike,0.89387047290802
2977,105840,305,129,Asics,0.8653690814971924
2978,105850,305,129,Asics,0.8681076765060425
2979,105850,305,129,Asics,0.8339897394180298
2980,105860,305,129,Nike,0.8372218608856201
2981,105870,305,129,Asics,0.8763020038604736
2982,105870,305,129,Asics,0.8539146184921265
2983,105880,306,129,Asics,0.8753602504730225
2984,105890,305,129,Asics,0.9754202365875244
2985,105890,305,129,Asics,0.9439489245414734
2986,105900,306,129,Asics,0.8790021538734436
2987,105930,305,129,Asics,0.939818263053894
2988,105940,305,129,Asics,0.9976973533630371
2989,105950,305,129,Asics,0.9369580745697021
2990,105970,306,129,Asics,0.818871259689331
2991,105980,305,129,Asics,0.943311333656311
2992,105990,306,129,Asics,0.883099377155304
2993,106000,305,129,Asics,0.9724670052528381
2994,106010,305,129,Asics,0.9011995792388916
2995,106020,306,129,Asics,0.9990736842155457
2996,106030,305,129,Asics,0.9781615734100342
2997,106040,403,21,Adidas,0.8806060552597046
2998,106060,308,130,Asics,0.8005597591400146
2999,106070,307,130,Asics,0.8916454911231995
3000,106070,307,130,Asics,0.8801246881484985
3001,106090,307,130,Asics,0.9341998100280762
3002,106100,307,130,Asics,0.884169340133667
3003,106110,307,129,Asics,0.9582655429840088
3004,106120,307,129,Asics,0.9792848229408264
3005,106130,178,232,Asics,0.9803770184516907
3006,106130,178,232,Asics,0.9757643938064575
3007,106130,178,232,Asics,0.9394939541816711
3008,106130,178,232,Asics,0.8666927814483643
3009,106130,307,130,Asics,0.8534526824951172
3010,106140,178,232,Asics,0.9436283707618713
3011,106140,178,232,Asics,0.9433043003082275
3012,106140,178,232,Asics,0.8921017646789551
3013,106140,178,232,Asics,0.8596014976501465
3014,106140,178,232,Asics,0.8014006614685059
3015,106140,307,130,Asics,0.9487690925598145
3016,106150,178,232,Asics,0.9878117442131042
3017,106150,178,232,Asics,0.9211548566818237
3018,106150,307,130,Asics,0.948853075504303
3019,106170,178,232,Asics,0.9969406723976135
3020,106170,178,232,Asics,0.8888869285583496
3021,106170,178,232,Asics,0.8832202553749084
3022,106170,307,130,Asics,0.8293951749801636
3023,106180,307,129,Asics,0.8501898050308228
3024,106190,178,232,Asics,0.8450348377227783
3025,106190,178,232,Asics,0.8277947902679443
3026,106200,178,232,Asics,0.9799647331237793
3027,106200,178,232,Asics,0.9648069143295288
3028,106200,178,232,Asics,0.9081968665122986
3029,106200,178,232,Asics,0.8559367656707764
3030,106210,178,232,Asics,0.9693549871444702
3031,106210,178,232,Asics,0.9294160604476929
3032,106220,307,129,Nike,0.8411365747451782
3033,106230,307,129,Nike,0.8793646097183228
3034,106230,307,129,Asics,0.8550554513931274
3035,106230,307,129,Asics,0.8343979120254517
3036,106230,206,97,Nike,0.8885337114334106
3037,106240,307,129,Asics,0.8635240793228149
3038,106250,307,129,Asics,0.9893118143081665
3039,106250,307,129,Nike,0.822081446647644
3040,106260,307,129,Asics,0.8613092303276062
3041,106320,44,84,NB,0.9601395726203918
3042,106320,44,84,NB,0.852796733379364
3043,106500,44,111,NB,0.836672306060791
3044,106600,197,76,Adidas,0.8528305888175964
3045,106650,134,133,Nike,0.8462120294570923
3046,106670,51,110,NB,0.9059072732925415
3047,106690,197,76,Adidas,0.8588838577270508
3048,106860,13,193,Asics,0.91086745262146
3049,106870,13,193,Asics,0.8769859075546265
3050,106980,250,140,Nike,0.928870439529419
3051,106990,133,133,Adidas,0.9519952535629272
3052,107000,13,193,Asics,0.9180667400360107
3053,107010,134,139,Nike,0.8124039173126221
3054,107020,134,145,Nike,0.808570146560669
3055,107030,13,193,Asics,0.9047873616218567
3056,107200,14,193,Asics,0.896202802658081
3057,107220,14,193,Asics,0.9716755151748657
3058,107270,134,134,Adidas,0.8553280830383301
3059,107290,13,193,Asics,0.8124498724937439
3060,107360,14,193,Asics,0.8054802417755127
3061,107410,14,193,Asics,0.8135135173797607
3062,107450,250,140,NB,0.8920081853866577
3063,107460,281,140,Asics,0.8841971158981323
3064,107460,281,140,Nike,0.8293918371200562
3065,107470,250,140,Nike,0.9417141675949097
3066,107470,250,140,Asics,0.9333333969116211
3067,107470,250,140,Nike,0.9303066730499268
3068,107480,112,125,Asics,0.9854202270507812
3069,107480,112,125,NB,0.8648275136947632
3070,107590,14,193,Asics,0.9800577163696289
3071,107680,14,193,Asics,0.8090277910232544
3072,107690,14,193,Asics,0.8806363344192505
3073,107710,14,193,Asics,0.9867376089096069
3074,107770,250,140,Adidas,0.9877480268478394
3075,107780,137,134,Adidas,0.9939868450164795
3076,107820,85,232,Asics,0.83945631980896
3077,107830,85,232,Asics,0.8858811855316162
3078,107840,85,232,Asics,0.9455881118774414
3079,107920,111,140,Asics,0.9214224815368652
3080,107940,40,262,Asics,0.9814938902854919
3081,107940,250,140,Nike,0.9699448347091675
3082,107960,306,130,Nike,0.9494171142578125
3083,108010,11,245,Asics,0.9644004106521606
3084,108010,11,245,Asics,0.9127561450004578
3085,108020,11,245,Asics,0.8692485690116882
3086,108030,11,245,Asics,0.9002183079719543
3087,108030,11,245,Asics,0.8447203636169434
3088,108040,11,245,Asics,0.8748773336410522
3089,108050,11,245,Asics,0.8946638107299805
3090,108070,11,245,Asics,0.9936325550079346
3091,108070,11,245,Asics,0.9501556158065796
3092,108070,11,245,Asics,0.9283348321914673
3093,108320,304,246,Asics,0.88481205701828
3094,108320,304,246,Asics,0.8066301345825195
3095,108540,270,209,Asics,0.9320374727249146
3096,108660,303,247,Asics,0.9428980350494385
3097,108660,413,140,NB,0.9995688796043396
3098,108670,250,140,NB,0.9982232451438904
3099,108680,179,136,NB,0.9999948740005493
3100,108690,178,140,NB,0.9998950362205505
3101,108770,269,209,Asics,0.8071120977401733
3102,108780,269,209,Asics,0.9258574843406677
3103,108790,269,209,Asics,0.8793647289276123
3104,109080,179,140,Nike,0.8825057148933411
3105,109620,269,209,Asics,0.9824150204658508
3106,109650,381,161,Nike,0.8841725587844849
3107,109740,250,140,Adidas,0.876579999923706
3108,110080,250,140,Adidas,0.8008707761764526
3109,110160,250,140,Nike,0.9976444244384766
3110,110480,356,140,NB,0.9079166650772095
3111,110490,200,263,Asics,0.8614892959594727
3112,110490,250,140,Nike,0.9987322092056274
3113,112360,250,140,NB,0.8935850262641907
3114,112390,250,140,NB,0.988685131072998
3115,112400,250,140,NB,0.957840085029602
3116,112400,250,140,Adidas,0.9027851819992065
3117,112410,250,140,Adidas,0.9005947709083557
3118,112410,250,140,Adidas,0.8876398801803589
3119,112420,250,140,Adidas,0.9333721399307251
3120,112530,250,140,Asics,0.9793575406074524
3121,112540,250,140,Asics,0.9859804511070251
3122,112550,250,140,Asics,0.9997550249099731
3123,112730,250,140,NB,0.9999778270721436
3124,112730,250,140,NB,0.8902606964111328
3125,112740,250,140,NB,0.9999115467071533
3126,112900,250,140,Asics,0.9848395586013794
3127,112910,250,140,Nike,0.8925906419754028
3128,113190,250,140,Nike,0.9560770392417908
3129,113190,250,140,NB,0.8657735586166382
3130,113580,250,140,NB,0.8960494995117188
3131,113830,250,140,Nike,0.9320241212844849
3132,113840,250,140,Nike,0.9964409470558167
3133,113840,250,140,Nike,0.9156014919281006
3134,113850,250,140,Nike,0.9926698207855225
3135,113860,250,140,Nike,0.888267993927002
3136,113870,250,140,Nike,0.8198186755180359
3137,114000,54,21,Asics,0.9030932188034058
3138,114130,250,140,Nike,0.9239740967750549
3139,114140,250,140,Nike,0.9445297718048096
3140,114150,250,140,Nike,0.976029634475708
3141,114440,250,140,Adidas,0.9261456727981567
3142,114570,250,140,Nike,0.9959306120872498
3143,114580,250,140,Nike,0.9144694805145264
3144,114590,250,140,Nike,0.8373878002166748
3145,114600,250,140,Nike,0.9781193137168884
3146,114600,250,140,Nike,0.9347363710403442
3147,114950,250,140,Asics,0.8192114233970642
3148,115100,54,20,Asics,0.898579478263855
3149,115130,250,140,Asics,0.8753278255462646
3150,115160,250,140,Asics,0.8941918611526489
3151,115170,250,140,Asics,0.8625931739807129
3152,115360,278,162,NB,0.8965204954147339
3153,115370,250,140,NB,0.9929028749465942
3154,115370,250,140,NB,0.8917354345321655
3155,115380,250,140,NB,0.9910646080970764
3156,115380,250,140,NB,0.9032171368598938
3157,115380,250,140,Adidas,0.8865681886672974
3158,115390,250,140,Adidas,0.9436869621276855
3159,115430,250,140,Asics,0.9424477815628052
3160,115450,431,145,Asics,0.9995046854019165
3161,115490,250,140,Nike,0.953957200050354
3162,115500,250,140,NB,0.8991708159446716
3163,115710,250,140,Nike,0.8150830268859863
3164,115930,215,230,Asics,0.9308865070343018
3165,115960,250,140,Asics,0.8583231568336487
3166,116080,143,221,Nike,0.931625485420227
3167,116090,143,221,Nike,0.9039590358734131
3168,116110,143,221,Nike,0.8653779625892639
3169,116230,215,230,Asics,0.8723654747009277
3170,116250,126,221,Nike,0.855717658996582
3171,116280,126,221,Nike,0.8797237277030945
3172,116320,143,221,Nike,0.8278497457504272
3173,116360,143,221,Nike,0.9406001567840576
3174,116440,215,230,Asics,0.9447658061981201
3175,116550,143,221,Nike,0.8110212087631226
3176,116570,144,222,Nike,0.951238751411438
3177,116670,215,231,Asics,0.8851503133773804
3178,116690,376,140,Nike,0.8773174285888672
3179,116700,487,103,Nike,0.9419093728065491
3180,116770,215,230,Asics,0.8158606290817261
3181,116820,126,221,Nike,0.819999098777771
3182,116830,126,221,Nike,0.9339545965194702
3183,116860,126,221,Nike,0.8969937562942505
3184,116910,126,221,Nike,0.9419426918029785
3185,116920,215,230,Asics,0.9508970975875854
3186,116990,310,245,Asics,0.8358330130577087
3187,117030,126,221,Nike,0.9193234443664551
3188,117050,376,161,Adidas,0.9226608276367188
3189,117170,126,221,Nike,0.8013783693313599
3190,117190,214,230,Asics,0.895439863204956
3191,117220,214,230,Asics,0.9200619459152222
3192,117240,214,230,Asics,0.8525114059448242
3193,117430,177,76,Adidas,0.8158131837844849
3194,117450,215,230,Asics,0.8748626708984375
3195,117460,214,230,Asics,0.9713030457496643
3196,117470,214,230,Asics,0.9532802700996399
3197,117480,214,230,Asics,0.9232041835784912
3198,117490,214,230,Asics,0.843134343624115
3199,117510,214,230,Asics,0.9851328730583191
3200,117520,215,230,Asics,0.961463212966919
3201,117530,214,230,Asics,0.9908676147460938
3202,117560,126,221,Nike,0.8352646827697754
3203,117570,473,90,NB,0.8665715456008911
3204,117580,347,95,Nike,0.8132463693618774
3205,117640,214,230,Asics,0.8370150327682495
3206,117640,214,230,Asics,0.8017218112945557
3207,117650,214,230,Asics,0.9407138824462891
3208,117730,214,230,Asics,0.8611862659454346
3209,117730,214,230,Asics,0.8251760005950928
3210,117740,214,230,Asics,0.8228150606155396
3211,117740,214,230,Asics,0.8034846782684326
3212,117790,126,221,Nike,0.8929234743118286
3213,117800,126,222,Nike,0.9702575206756592
3214,117850,126,222,Nike,0.9117761254310608
3215,117870,126,221,Nike,0.855126678943634
3216,117880,214,230,Asics,0.8000609874725342
3217,117880,126,221,Nike,0.8455413579940796
3218,117940,214,230,Asics,0.8860490322113037
3219,117950,300,24,Asics,0.8656138181686401
3220,117990,126,221,Nike,0.8509225845336914
3221,118010,126,221,Nike,0.8266925811767578
3222,118090,126,221,Nike,0.9751226902008057
3223,118100,214,229,Asics,0.8981255292892456
3224,118120,126,221,Nike,0.8709132075309753
3225,118130,126,221,Nike,0.969153642654419
3226,118140,126,221,Nike,0.8226968050003052
3227,118220,126,222,Nike,0.9351179599761963
3228,118230,312,245,Asics,0.8338395357131958
3229,118230,215,230,Asics,0.8985139727592468
3230,118240,126,222,Nike,0.9614330530166626
3231,118250,126,222,Nike,0.974297285079956
3232,118260,126,222,Nike,0.9413965940475464
3233,118270,215,231,Asics,0.8845898509025574
3234,118270,215,231,Asics,0.8326393365859985
3235,118290,126,222,Nike,0.9319021105766296
3236,118340,313,140,Nike,0.9999934434890747
3237,118340,313,140,Nike,0.9990139603614807
3238,118350,163,140,Nike,0.997226357460022
3239,118350,163,140,Asics,0.8868458867073059
3240,118360,126,222,Nike,0.9345618486404419
3241,118360,401,101,Nike,0.9906303882598877
3242,118390,401,100,Nike,0.8373910784721375
3243,118420,215,232,Asics,0.9034874439239502
3244,118430,401,101,Asics,0.9002052545547485
3245,118430,401,101,Nike,0.8793202638626099
3246,118440,312,245,Asics,0.8354387283325195
3247,118440,215,232,Asics,0.8072932958602905
3248,118450,312,245,Asics,0.9342269897460938
3249,118460,312,245,Asics,0.8435029983520508
3250,118470,401,100,Nike,0.8979660272598267
3251,118490,401,101,Nike,0.9868372678756714
3252,118500,215,231,Asics,0.9218020439147949
3253,118500,126,222,Nike,0.9437910318374634
3254,118510,215,232,Asics,0.8040819764137268
3255,118510,126,222,Nike,0.8490931987762451
3256,118540,178,233,Asics,0.9905368685722351
3257,118540,178,233,Asics,0.9880621433258057
3258,118550,215,232,Asics,0.997124969959259
3259,118550,401,101,Asics,0.9181709289550781
3260,118550,163,85,Adidas,0.8739988803863525
3261,118570,215,232,Asics,0.8795106410980225
3262,118570,401,101,Asics,0.8948436975479126
3263,118580,215,232,Asics,0.8434438705444336
3264,118580,401,100,Nike,0.946278989315033
3265,118580,401,100,Asics,0.8783657550811768
3266,118590,215,232,Asics,0.9086217880249023
3267,118630,215,232,Asics,0.8997842669487
3268,118640,215,232,Asics,0.9747079610824585
3269,118640,401,101,Asics,0.842130184173584
3270,118650,215,233,Asics,0.9778625965118408
3271,118650,401,100,Asics,0.802287220954895
3272,118660,313,245,Asics,0.948124349117279
3273,118690,312,245,Asics,0.9477611184120178
3274,118700,178,233,Asics,0.9947904348373413
3275,118700,178,233,Asics,0.8340457677841187
3276,118710,198,125,Nike,0.9977613687515259
3277,118720,62,97,Nike,0.9919391870498657
3278,118730,178,233,Asics,0.9967888593673706
3279,118730,178,233,Asics,0.8985188603401184
3280,118730,482,81,Nike,0.833292543888092
3281,118740,178,233,Asics,0.9626020789146423
3282,118740,178,233,Asics,0.8733949661254883
3283,118740,215,232,Asics,0.8623642921447754
3284,118750,126,223,Nike,0.8575310707092285
3285,118750,401,101,Nike,0.9984920024871826
3286,118750,401,101,Asics,0.8864272832870483
3287,118760,126,223,Nike,0.870209813117981
3288,118770,313,245,Asics,0.8710682392120361
3289,118770,126,223,Nike,0.8571101427078247
3290,118800,295,24,Asics,0.9466921091079712
3291,118850,278,246,Asics,0.9752787947654724
3292,118850,278,246,Asics,0.905828595161438
3293,118860,215,233,Asics,0.9710264205932617
3294,118860,215,233,Asics,0.8375439643859863
3295,118880,178,233,Asics,0.9147552847862244
3296,118890,178,233,Asics,0.9315670132637024
3297,118930,178,233,Asics,0.9742969274520874
3298,118930,178,233,Asics,0.9347090721130371
3299,118940,178,233,Asics,0.9708621501922607
3300,118940,178,233,Asics,0.9667425155639648
3301,118970,178,233,Asics,0.995215892791748
3302,118970,178,233,Asics,0.8742564916610718
3303,118980,178,233,Asics,0.8939347267150879
3304,118990,178,233,Asics,0.9440871477127075
3305,118990,178,233,Asics,0.8928248882293701
3306,119030,178,233,Asics,0.9155634641647339
3307,119030,178,233,Asics,0.9022200107574463
3308,119040,178,233,Asics,0.9714487791061401
3309,119040,178,233,Asics,0.8909944295883179
3310,119040,178,233,Asics,0.863280177116394
3311,119050,178,233,Asics,0.9859805107116699
3312,119050,178,233,Asics,0.870261549949646
3313,119050,178,233,Asics,0.8138594627380371
3314,119050,109,224,Nike,0.8139744400978088
3315,119050,401,101,Nike,0.8657985329627991
3316,119070,401,101,Nike,0.9748131036758423
3317,119090,178,233,Asics,0.955715537071228
3318,119090,178,233,Asics,0.9065969586372375
3319,119100,178,233,Asics,0.9909560680389404
3320,119130,178,233,Asics,0.9473145008087158
3321,119150,360,140,NB,0.9110132455825806
3322,119150,360,140,Adidas,0.9081867933273315
3323,119160,12,229,Asics,0.9296643733978271
3324,119160,137,134,NB,0.9990911483764648
3325,119170,135,140,Adidas,0.9998223781585693
3326,119170,135,140,NB,0.9807026982307434
3327,119180,178,233,Asics,0.9321048259735107
3328,119180,43,97,NB,0.9356180429458618
3329,119190,215,232,Asics,0.8568071126937866
3330,119200,178,233,Asics,0.979514479637146
3331,119200,178,233,Asics,0.9127049446105957
3332,119210,178,233,Asics,0.9978961944580078
3333,119210,178,233,Asics,0.9752340316772461
3334,119230,178,233,Asics,0.9918827414512634
3335,119230,178,233,Asics,0.8529653549194336
3336,119240,178,233,Asics,0.9905597567558289
3337,119240,178,233,Asics,0.8822551965713501
3338,119250,178,233,Asics,0.9665593504905701
3339,119250,306,94,Asics,0.8552310466766357
3340,119260,178,233,Asics,0.8871469497680664
3341,119270,178,233,Asics,0.9670701026916504
3342,119270,178,233,Asics,0.8583430051803589
3343,119270,178,233,Asics,0.8488578796386719
3344,119270,386,100,Asics,0.8235211372375488
3345,119280,178,233,Asics,0.9429191946983337
3346,119290,178,233,Asics,0.9838924407958984
3347,119290,178,233,Asics,0.9737740755081177
3348,119290,178,233,Asics,0.9517385959625244
3349,119290,214,232,NB,0.8680025339126587
3350,119290,386,100,Asics,0.8783818483352661
3351,119320,178,233,Asics,0.8704972267150879
3352,119360,214,232,Asics,0.8914856314659119
3353,119370,178,233,Asics,0.946387767791748
3354,119370,178,233,Asics,0.9248289465904236
3355,119380,278,246,Asics,0.9979671239852905
3356,119390,178,233,Asics,0.9316213130950928
3357,119390,134,83,NB,0.9153470993041992
3358,119430,387,100,Asics,0.8496798276901245
3359,119440,214,232,Asics,0.8534411191940308
3360,119440,387,100,Asics,0.8661452531814575
3361,119470,178,233,Asics,0.8915310502052307
3362,119470,387,100,Asics,0.8269857168197632
3363,119480,481,82,Asics,0.8578648567199707
3364,119490,126,224,Nike,0.8458894491195679
3365,119520,278,246,Asics,0.973147988319397
3366,119520,179,233,Asics,0.9544497132301331
3367,119520,179,233,Asics,0.9265509843826294
3368,119520,214,232,Asics,0.9611430764198303
3369,119530,178,233,Asics,0.906792402267456
3370,119530,178,233,Asics,0.8784642219543457
3371,119530,481,82,Nike,0.9432263374328613
3372,119540,178,233,Asics,0.9177926182746887
3373,119540,178,233,Asics,0.8877325057983398
3374,119540,178,233,Asics,0.8117976188659668
3375,119540,386,100,Asics,0.8299607038497925
3376,119550,481,82,Nike,0.9398946762084961
3377,119570,278,245,Asics,0.9784421920776367
3378,119600,278,245,Asics,0.9932159185409546
3379,119650,178,233,Asics,0.9326779246330261
3380,119700,178,233,Asics,0.9955470561981201
3381,119700,178,233,Asics,0.9560081958770752
3382,119730,178,233,Asics,0.8273552656173706
3383,119750,178,233,Asics,0.8338274955749512
3384,119760,178,233,Asics,0.9599757194519043
3385,119770,387,100,Asics,0.8739575743675232
3386,119810,178,233,Asics,0.9798692464828491
3387,119810,178,233,Asics,0.9717085361480713
3388,119840,178,233,Asics,0.9759624600410461
3389,119840,178,233,Asics,0.9641616344451904
3390,119840,178,233,Asics,0.8584611415863037
3391,119850,481,81,Asics,0.9325661659240723
3392,119870,178,233,Asics,0.9077638387680054
3393,119890,178,233,Asics,0.8737819194793701
3394,119890,209,99,Asics,0.8073107004165649
3395,119900,178,233,Asics,0.8811156749725342
3396,119910,214,232,Asics,0.8453869819641113
3397,119920,178,233,Asics,0.9915993213653564
3398,119920,178,233,Asics,0.9471679329872131
3399,119920,178,233,Asics,0.8601769208908081
3400,119930,178,233,Asics,0.9583375453948975
3401,119930,386,100,Asics,0.8476159572601318
3402,119940,178,233,Asics,0.8341901302337646
3403,119940,214,232,Asics,0.8853991031646729
3404,119960,178,233,Asics,0.9143944382667542
3405,119960,178,233,Asics,0.8972306847572327
3406,119960,387,100,Asics,0.8075860738754272
3407,119980,178,233,Asics,0.9971503019332886
3408,119980,178,233,Asics,0.9811710119247437
3409,119980,178,233,Asics,0.9225353002548218
3410,119980,109,224,Nike,0.9666924476623535
3411,119980,482,81,Nike,0.8674341440200806
3412,120000,133,80,Nike,0.912320613861084
3413,120010,133,80,Nike,0.8883062601089478
3414,120020,178,233,NB,0.8534864187240601
3415,120020,178,233,Asics,0.8235799074172974
3416,120020,178,233,Asics,0.8133804798126221
3417,120020,162,88,Nike,0.8662445545196533
3418,120020,162,88,Asics,0.8439146280288696
3419,120030,171,140,Nike,0.9829455614089966
3420,120040,278,246,Asics,0.936781644821167
3421,120040,278,246,Asics,0.8364291191101074
3422,120040,278,246,Asics,0.8249709606170654
3423,120050,126,225,Nike,0.9590166807174683
3424,120060,278,246,Asics,0.9895422458648682
3425,120060,278,246,Asics,0.9361000061035156
3426,120060,278,246,Asics,0.9255882501602173
3427,120070,278,246,Asics,0.853799045085907
3428,120070,110,225,Nike,0.8890514373779297
3429,120110,278,246,Asics,0.995718777179718
3430,120120,278,246,Asics,0.9892574548721313
3431,120120,278,246,Asics,0.8635717630386353
3432,120130,278,246,Asics,0.979943037033081
3433,120130,278,246,Asics,0.9268693327903748
3434,120130,110,224,Nike,0.8357845544815063
3435,120160,278,246,Asics,0.8865945935249329
3436,120170,278,246,Asics,0.9715659618377686
3437,120170,278,246,Asics,0.8194117546081543
3438,120170,55,96,Nike,0.9540382623672485
3439,120180,278,246,Asics,0.9720311164855957
3440,120190,278,246,Asics,0.9701195359230042
3441,120190,278,246,Asics,0.9021238088607788
3442,120190,278,246,Asics,0.8886920809745789
3443,120200,278,246,Asics,0.9676379561424255
3444,120200,278,246,Asics,0.8297566175460815
3445,120210,278,246,Asics,0.9775658845901489
3446,120220,278,246,Asics,0.9737493991851807
3447,120230,278,246,Asics,0.9876934885978699
3448,120240,278,246,Asics,0.9947696328163147
3449,120240,278,246,Nike,0.9134207963943481
3450,120250,278,246,Asics,0.9763875007629395
3451,120250,278,246,Asics,0.8000568151473999
3452,120260,278,246,Asics,0.9704737663269043
3453,120260,278,246,Asics,0.878978967666626
3454,120270,278,246,Asics,0.9283467531204224
3455,120270,110,225,Nike,0.8445304036140442
3456,120280,278,246,Asics,0.9915162324905396
3457,120280,278,246,Asics,0.8636032938957214
3458,120290,278,246,Asics,0.9958913326263428
3459,120290,110,225,Nike,0.9284408092498779
3460,120300,278,246,Asics,0.9687000513076782
3461,120310,278,246,Asics,0.9508945941925049
3462,120310,214,232,Asics,0.8028137683868408
3463,120310,110,225,Nike,0.8987906575202942
3464,120320,278,246,Asics,0.9925466775894165
3465,120320,278,246,Asics,0.8834073543548584
3466,120330,278,246,Asics,0.9893720149993896
3467,120330,110,225,Nike,0.9221614599227905
3468,120340,110,225,Nike,0.9028489589691162
3469,120350,73,252,Asics,0.9911997318267822
3470,120350,73,252,Asics,0.9325677156448364
3471,120350,278,246,Asics,0.9580833911895752
3472,120350,340,80,Asics,0.9936385154724121
3473,120360,110,225,Nike,0.8098511695861816
3474,120380,199,255,Asics,0.954082727432251
3475,120380,199,255,Asics,0.9464139938354492
3476,120390,278,246,Asics,0.9911080598831177
3477,120390,278,140,Nike,0.9931849241256714
3478,120400,278,246,Asics,0.9048889875411987
3479,120400,251,125,Nike,0.9085626602172852
3480,120420,112,84,Nike,0.995398759841919
3481,120420,112,84,Nike,0.9697794914245605
3482,120430,199,255,Asics,0.9244856238365173
3483,120430,199,255,Asics,0.9143393039703369
3484,120440,278,246,Asics,0.9832721948623657
3485,120440,278,246,Asics,0.9427660703659058
3486,120450,278,246,Asics,0.9160480499267578
3487,120450,215,233,Asics,0.8312819004058838
3488,120460,278,246,Asics,0.9637996554374695
3489,120460,215,232,Nike,0.8408249616622925
3490,120470,278,246,Asics,0.9056357145309448
3491,120470,278,246,Asics,0.8295722007751465
3492,120480,278,246,Asics,0.995151698589325
3493,120480,278,246,Asics,0.8412025570869446
3494,120480,110,224,Nike,0.8045377731323242
3495,120490,278,246,Asics,0.9574780464172363
3496,120510,278,246,Asics,0.981326162815094
3497,120510,110,224,Nike,0.8252880573272705
3498,120520,278,246,Asics,0.972478985786438
3499,120520,278,246,Asics,0.828691840171814
3500,120530,278,246,Asics,0.9532822370529175
